Tweet,Author,Date
"It's about time for the Lightning to take on the Boston Bruins. Second night of a back to back, after playing a so-so game yesterday. We'll see how they look tonight against a tougher opponent that has been playing well.",Raw Charge,2019-03-01 00:39:12
"RT @HackswithHaggs: Yup, he's a hockey player. One day after his coach said his ""teeth were all over the place"" following a puck to the fac…",Rey mendez,2019-03-01 00:38:37
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Ryan,2019-03-01 00:38:14
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Pat Riots,2019-03-01 00:37:37
"RT @TapRoomSports1: Live from TD Garden in Boston, its HOCKEY NIGHT IN F***ING NEW ENGLAND!!!!!

#NHLBruins #BruinsFam #NHL #HockeyTwitter…",Rob McKenzie,2019-03-01 00:36:40
"RT @ConorRyan_93: In their last 247:20 of ice time against the Lightning (five games), the Bruins have scored one 5v5 goal. 

That, and mor…",Anthony Travalgia,2019-03-01 00:35:33
"RT @ConorRyan_93: In their last 247:20 of ice time against the Lightning (five games), the Bruins have scored one 5v5 goal. 

That, and mor…",David,2019-03-01 00:34:42
"This rink is more familiar, still feels special to cover NHL games. Bruins and Lightning for SportsTalk Florida. #NHL #Boston #Atlantic #Lightning #Bruins @ TD Garden https://t.co/friFPInjeO",Chris Lynch,2019-03-01 00:34:12
"Watch live: Tampa Bay Lightning – Boston Bruins (NHL) - Free NHL Live Streams, Link AceStream, Link sopcast https://t.co/OQk0k406nr",sportslink157,2019-03-01 00:34:02
Boston Bruins vs Tampa Bay Lightning Hockey [HD] Live Streaming - 01-Mar -  NHL https://t.co/XUvGN6nMEB,mathewsinhine,2019-03-01 00:33:30
Boston Bruins vs Tampa Bay Lightning Hockey [HD] Live Streaming - 01-Mar -  NHL https://t.co/XUvGN66bN3,mathewsinhine,2019-03-01 00:33:00
RT @BlackAndGold277: The Value of Peter Cehlarik Down the Bruins' Homestretch https://t.co/jnfLjsc84a via @CSthinks #NHLBruins #Boston #Bru…,RoyalNoodle,2019-03-01 00:32:58
Boston Bruins vs TB Lightning — assistindo NHL,Tiago Wotroba,2019-03-01 00:32:38
"RT @ConorRyan_93: In their last 247:20 of ice time against the Lightning (five games), the Bruins have scored one 5v5 goal. 

That, and mor…","CapSpace=$18,304,471",2019-03-01 00:31:21
"Live from TD Garden in Boston, its HOCKEY NIGHT IN F***ING NEW ENGLAND!!!!!

#NHLBruins #BruinsFam #NHL #HockeyTwitter #IceSurfing #BREAKING #BreakingNews #Need2 #Bruins #ThursdayThoughts #ThursdayMotivation @NHLBruins",TapRoomSports,2019-03-01 00:30:34
"After 7.5 years in Boston, we have finally completed the full Boston Sports Tour by attending a Bruins game. Let’s go, Bruins! 🐻 🏒 ⚡️ @ TD Garden https://t.co/mO1CAUtre7",Parker Moffat,2019-03-01 00:30:16
Boston Bruins vs Tampa Bay Lightning Hockey [HD] Live Stream - 01-Mar -  NHL https://t.co/ioIMYHeUZs,jackrroal,2019-03-01 00:30:00
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",derek delvecchio,2019-03-01 00:29:51
RT @BlackAndGold277: The Value of Peter Cehlarik Down the Bruins' Homestretch https://t.co/jnfLjsc84a via @CSthinks #NHLBruins #Boston #Bru…,Yanni Latzanakis,2019-03-01 00:29:17
RT @BlackAndGold277: The Value of Peter Cehlarik Down the Bruins' Homestretch https://t.co/jnfLjsc84a via @CSthinks #NHLBruins #Boston #Bru…,Tim Richardson,2019-03-01 00:28:36
