Tweet,Author,Date
"'Mr. Ichiro is like a god': Japanese players on Mariners icon, Japan series We checked in with Ichiro Suzuki's countrymen about the importance of MLB's regular-season return to Tokyo and his role. https://t.co/nXQo8HE77W #basketball #football #NHL https://t.co/ZyzrEui0ll",GlobalSportsCentre,2019-03-19 18:14:00
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Left Skewed YYC,2019-03-19 18:14:00
RT @DallasStars: The NHL will hold a 2020 Winter Classic press conference with the Stars and Predators tomorrow at 2:00 PM at Cotton Bowl S…,Nirva Milord,2019-03-19 18:13:58
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",SuperSplashSquad,2019-03-19 18:13:50
@NHL Put this boy on skates asap,John p Galloway,2019-03-19 18:13:50
"RT @nhlcristal: the Chicago Blackhawks are the hottest team in the NHL, dont @ me https://t.co/7kJ2c8EN4n",Haley K,2019-03-19 18:13:46
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,Crazy Legs,2019-03-19 18:13:44
RT @NHL: 3-year-old Ty gearing up for the 2035 #NHLAllStar Weekend! 👏 (🎥 IG/ryanmercier93) https://t.co/CwjtgQTo2v,jess,2019-03-19 18:13:41
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Tj,2019-03-19 18:13:41
RT @bmghockey: What a year for Leon Denny .NHL teams have taken notice and this season he showed he's one of the best D in the @QMJHL. @Leo…,thomas,2019-03-19 18:13:41
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",McCoy,2019-03-19 18:13:39
"RT @WQYKGeno: Every time they show the @nhl standings on the screen, it looks like the @TBLightning are in a different league. Because they…",Kathleen Bell,2019-03-19 18:13:38
"@Brandon19303670 @_Stevefranchise @AzorcanGlobal https://t.co/YYqSprWRnZ ""Please do some research before you attack me or other fans""",Graph Guy Geoff,2019-03-19 18:13:37
RT @_Kaprizov: This is an NHL goaltender https://t.co/B2Jwhg4syF,Baiℓs❉,2019-03-19 18:13:35
@MissFit_ Kind of funny I read this tweer while wearing this shirt today. As I put it on this am I was thinking I wonder of he will ever try the nhl again. https://t.co/dO2Mm0MGsD,John Hayes,2019-03-19 18:13:28
RT @FisherJillian: I asked random people if they recognized @GrittyNHL and other popular NHL names… let's see which names people actually k…,cheyenne,2019-03-19 18:13:28
RT @kmartel_sports: FYI: tomorrow's 2020 NHL Winter Classic press conference will be televised live on @PredsOnFSTN and @FOXSportsGOapp at…,Gerald #ScratchinandClawin #Preds,2019-03-19 18:13:26
RT @NHL: Passing that makes you go 😲. https://t.co/VEkn2P0Fz6,Doruk Kamış,2019-03-19 18:13:21
RT @FlaPanthers: “There are no words for how excited I am to be in the NHL. All the guys came up to introduce themselves and made me feel w…,tori brandon,2019-03-19 18:13:18
"@rboulding @NBCSports It makes sense, I just think value is more of what someone would pay. Don’t think any owner in the NHL would say their team is worth less than a brand new franchise.",Jared Hanson,2019-03-19 18:13:17
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Lil Mic-E,2019-03-19 18:13:16
"RT @chellegz: The @BuffaloSabres are one of the only NHL teams to produce their own broadcast, and the crew is the best in the business! ht…",Logan Nelson,2019-03-19 18:13:15
@saulpavsr @penguins @NHL @PenguinsPR Sounds like a great idea. Hopefully they do that when he retires.,Levi Hutchison,2019-03-19 18:13:15
We're live right now! Come check out @The_IceGuys for your best and most entertaining and insightful #NHL handicapping! https://t.co/HjXRUKtgoS,Jimmy Murphy,2019-03-19 18:13:13
"RT @StLouisBlues: HE'S BACK!!!!
Vladimir Tarasenko returns to the lineup tonight! 
https://t.co/ghm3XyehWy #stlblues",Hailey Peters,2019-03-19 18:13:12
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",pablo sandovals belt buckle,2019-03-19 18:13:12
"RT @NHLBruins: ""If he's up to the task and has his legs and is recovering well, then it's game on for him.""

📝 Tuesday's Pregame Rundown: h…",Elizabeth,2019-03-19 18:13:09
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Gordon Dedman,2019-03-19 18:13:04
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,Kaka (Peters is going to be great),2019-03-19 18:13:03
"RT @chellegz: The @BuffaloSabres are one of the only NHL teams to produce their own broadcast, and the crew is the best in the business! ht…",Jean-Pierre Jobin,2019-03-19 18:13:00
"""If he's up to the task and has his legs and is recovering well, then it's game on for him.""

📝 Tuesday's Pregame Rundown: https://t.co/ZJBoMpGqvE",Boston Bruins,2019-03-19 18:12:58
RT @FisherJillian: I asked random people if they recognized @GrittyNHL and other popular NHL names… let's see which names people actually k…,Mike Henry,2019-03-19 18:12:49
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Brian Coleman,2019-03-19 18:12:44
@pattymillz0200 @penguins @NHL @PenguinsPR I'd like to think that the Pens are just waiting for Jagr to officially announce his retirement. He's still playing.,Levi Hutchison,2019-03-19 18:12:44
"RT @PghHockeyDigest: .@RMUMHockey alum Brandon Blandina will make debut as NHL referee tonight.

PHD’s @arwisneski with the story:

https:/…",Andrew Wisneski,2019-03-19 18:12:41
RT @DallasStars: The NHL will hold a 2020 Winter Classic press conference with the Stars and Predators tomorrow at 2:00 PM at Cotton Bowl S…,Neil Moisan,2019-03-19 18:12:37
RT @NHLonNBCSports: Sharks’ goaltending is historically bad for Stanley Cup contender https://t.co/jAcASW3mhm,rick nicholson,2019-03-19 18:12:37
NBC sports fucking burying the NHL. Yikes.,Fan Of Ilitch Team,2019-03-19 18:12:34
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,IginlaNewsNetwork,2019-03-19 18:12:31
Are getting blown out. I mean if Gallant can adjust his system to help a WHL goalie get wins in the NHL than why can’t our 6.5 mill coach adjust his to deal with some injuries on D????,Coach Cass 🇨🇦🇨🇮🏴󠁧󠁢󠁳󠁣󠁴󠁿🇳🇴🏒🏈🏐⚾️⛳️,2019-03-19 18:12:30
