Tweet,Author,Date
RT @CMDeDominicis: One of the concerns in signing Skinner to a long-term is if he’ll be able to continue to produce at a high level. I’m he…,Rob Rein,2019-02-28 18:11:04
"RT @1065WYRK: LOOK WHO'S HAVING A BABY! Plus, we played a Buffalo version of WOULD YOU RATHER with chicken wings, blue cheese and Buffalo B…",Clay Moden,2019-02-28 18:10:58
"RT @STLBlueshistory: St Louis Blues trade Jaroslav Halak, Chris Stewart &amp; 1st rd pick to the Buffalo Sabres for Ryan Miller &amp; Steve Ott on…",The Athletic,2019-02-28 18:08:08
"RT @essbeeay: things i'm looking forward to for the rest of the Sabres season: 

1) a Jeff Skinner extension
2) Jeff Skinner signing an ext…",Corrina Price,2019-02-28 18:07:06
@martybiron43 you are a legend ! Just wanted you to know that. Love having you stick around Buffalo and being so involved still with the Sabres and the community. Buffalo loves you!,TheRalphReport,2019-02-28 17:47:05
"RT @essbeeay: things i'm looking forward to for the rest of the Sabres season: 

1) a Jeff Skinner extension
2) Jeff Skinner signing an ext…",Sam I Am,2019-02-28 17:45:07
"RT @1270TheFan: NOW|ON DEMAND⏯:
The @ByBuckyGleason &amp; @ByJerrySullivan Show📻 🗣️on @ApplePodcasts &amp; @tunein #1270TheFan
🍎:https://t.co/j9g7r…",Bobby Rosati,2019-02-28 17:42:22
RT @arcticicehockey: Meet the New Guys #TMLTalk #Sabres #NHLJets #NYR https://t.co/1lIQKXMLtM,SB Nation NHL,2019-02-28 17:36:42
"RT @TheAHL: On a blue line filled with talent, @AmerksHockey defenseman Jack Dougherty is keeping his game simple and dependable.

📝: @Bill…",Bill Hoppe,2019-02-28 17:18:27
RT @diebytheblade: The #Sabres have been bad on the road the last month or two. @_MelissaBurgess looks at what’s going wrong for them away…,SB Nation NHL,2019-02-28 17:16:10
RT @diebytheblade: The focus for the #Sabres now shifts to getting Jeff Skinner signed to an extension. @CMDeDominicis looks at why fans an…,SB Nation NHL,2019-02-28 17:16:05
@NHLonNBCSports Wish it was the Buffalo Sabres,Sr. Joanne Suranni,2019-02-28 16:58:48
@JeremyWGR @JoeBuscaglia This is perhaps the biggest 'culture' problem with both Buffalo teams. The Sabres seem happy to be competitive. The Bills dream of scoring 20 and finishing 9-7. It clashes so much with Pegula's original rhetoric. Somewhere there is a disconnect.,matthew rose,2019-02-28 16:58:31
RT @TBNSports: Jack Dougherty 'keeps it simple' for Amerks https://t.co/HrF1gFkwb4,Lance Lysowski,2019-02-28 16:41:38
RT @26shirts: We exist for ONE reason: TO HELP. Order our exclusive “Reservoir Bison” design before March 10th and help us help James Paris…,LindaJ,2019-02-28 16:41:32
"RT @BillHoppeNHL: New for @TBNSports! On a loaded blue line, his talents can easily be overlooked, but #Amerks D and @pdxwinterhawks grad J…",jeff gorwaiz,2019-02-28 16:39:57
"RT @OJHLCougars: ⏪ ICYMI: Third period push gave the Sabres a series lead last night in Buffalo.

Cottam, Burridge, Hiebert and Morrison al…",Richard Rheinheimer,2019-02-28 16:28:22
