Tweet,Author,Date
The Tampa Bay Lightning should be very worried !! Getting destroyed by Boston and once the Bruins beat the Leafs in round 1 they will easily beat Tampa. My story:,Augie,2019-03-01 02:46:40
Really starting to loath the Tampa Bay lightning....,RJS,2019-03-01 02:46:03
"Until that, it still felt like the Lightning could come up with that one timely goal like it has so often and win this. The way Tampa Bay is playing, two is asking for a lot.",Diana C. Nearhos,2019-03-01 02:44:51
#GoBruins — watching Tampa Bay Lightning vs Boston Bruins,Joya aka The Diva,2019-03-01 02:42:14
Holy shit the Tampa Bay lightning are the biggest cry babies ever.,Tom Cattaneo,2019-03-01 02:41:14
"Good save by @tuukkarask on Palat's one-timer. Even gassed like this, Tampa Bay is pretty scary with the puck in the offensive zone

#NHLBruins #Lightning #MetroBoston",Richard Slate,2019-03-01 02:40:01
@thegoldenmuzzy Got anything to say about the rest of the Bruins-Lightning game? Close one for sure but Boston is all over the shooting chart. Playing a little too conservative in their zone now though. Does Tampa Bay capitalize?,Nick Harvey,2019-03-01 02:38:02
"My current NHL Power Rankings:

1. Tampa Bay Lightning
2. San Jose Sharks
3. Boston Bruins
4. Toronto Maple Leafs
5. Calgary Flames
6. Nashville Predators
7. Winnipeg Jets
8. New York Islanders
9. Columbus Blue Jackets
10. Washington Capitals",The Gramcapper,2019-03-01 02:37:08
⚡️⚡️⚡️How about these Tampa Bay Lightning Fans!!  Huge thanks to @thunderbolts and all of our INCREDIBLE Bolts fans that came out to cheer on our Lightning!!  #BeTheThunder #GoBolts #LightTheLamp #Irish31,Irish31Wiregrass,2019-03-01 02:36:53
Got some serious beef with Tampa Bay Lightning ⚡️😤,Rach ✌🏼,2019-03-01 02:36:30
"Husband is a sucker for punishment and changed the channel back to the Leafs game. Oh, well... we can't ALL be the Tampa Bay Lightning. #LeafsForever",Sandra Cormier Turnsek,2019-03-01 02:35:29
"The torontl Maple Leafs: we have the same colors as the Tampa Bay Lightning, so it's like we did win a Stanley  Cup recently",Raiderjoe,2019-03-01 02:32:34
"RT @HackswithHaggs: Five thoughts from the second period of Bruins/Tampa Bay Lightning with the B""s holding a slim 1-0 lead despite dominat…",NBC Sports Boston,2019-03-01 02:32:21
"Five thoughts from the second period of Bruins/Tampa Bay Lightning with the B""s holding a slim 1-0 lead despite dominating thus far https://t.co/RgKi80Emzj",Joe Haggerty,2019-03-01 02:32:14
RT @beersolo: Nothing says “Tampa Bay Lightning Hockey” like a fan at the game in flip flops....#TBLightning https://t.co/dpfaRIMhTz,Emma Johnson,2019-03-01 02:30:18
